room_type,accommodates,bathrooms,bedrooms,beds,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,beds_per_accommodates,accommodates_per_bedroom,reviews_per_month_per_review,availability_ratio_30_365,host_listing_concentration,review_scores_mean,description_char_len,description_word_count,amenities_item_count,property_type_char_len,host_tenure_days,days_since_first_review,days_since_last_review
Entire home/apt,2,1.0,0.0,1.0,within an hour,t,1.0,1.0,45.46656,-122.71454,t,15,25,55,145,271,30,0,4.92,4.89,4.97,4.86,2.95,69.0,0.5,,0.0108856088560885,0.1034482758620689,1.0,4.909999999999999,499,82,35,18,3292.0,2326.0,-391.0
Entire home/apt,6,1.0,2.0,4.0,within a day,t,18.0,22.0,52.50266425499937,13.393887596345785,t,26,56,86,361,65,8,0,4.78,4.83,4.89,4.6,0.95,270.0,0.6666666666666666,3.0,0.0146153846153846,0.0720221606648199,0.8181818181818182,4.775,471,86,44,25,4738.0,1700.0,-287.0
Entire home/apt,2,1.0,1.0,1.0,,f,1.0,1.0,37.84014439869409,-122.2736081175576,t,30,60,90,270,0,0,0,,,,,,117.0,0.5,2.0,,0.1111111111111111,1.0,,255,43,7,17,707.0,,
Entire home/apt,6,3.0,3.0,5.0,within an hour,f,88.0,88.0,39.87397,3.04783,t,5,5,7,84,109,16,0,4.63,4.6,4.74,4.64,1.04,140.0,0.8333333333333334,2.0,0.0095412844036697,0.0595238095238095,1.0,4.6525,462,74,43,12,3559.0,2717.0,-362.0
Entire home/apt,6,2.5,3.0,5.0,within an hour,f,487.0,496.0,41.14651870727539,-8.609745025634766,t,10,16,27,223,130,27,2,4.51,4.63,4.84,4.48,1.84,218.0,0.8333333333333334,2.0,0.0141538461538461,0.0448430493273542,0.9818548387096774,4.615,63,12,23,18,4087.0,1688.0,-419.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,67.0,83.0,40.4264089311998,-3.678453828255855,t,30,60,90,365,0,0,0,,,,,,450.0,0.5,2.0,,0.0821917808219178,0.8072289156626506,,479,74,13,18,2580.0,,
Entire home/apt,8,2.5,4.0,6.0,within a few hours,f,388.0,1012.0,39.97059,18.13241,t,0,0,0,157,1,1,0,5.0,5.0,5.0,5.0,0.25,156.0,0.75,2.0,0.25,0.0,0.383399209486166,5.0,83,18,28,11,2915.0,-245.0,-245.0
Entire home/apt,2,1.0,1.0,1.0,within a few hours,f,1.0,1.0,52.37857,4.87451,,30,53,73,333,0,0,0,,,,,,200.0,0.5,2.0,,0.09009009009009,1.0,,0,0,5,18,2868.0,,
Private room,2,1.0,1.0,1.0,,f,7.0,7.0,40.1173817,18.4343178,t,0,0,0,179,0,0,0,,,,,,80.0,0.5,2.0,,0.0,1.0,,369,59,20,33,1636.0,,
Entire home/apt,5,2.0,2.0,3.0,within an hour,t,6.0,10.0,43.81674,-79.31486,t,17,35,62,143,20,20,1,4.9,4.75,4.8,4.75,2.53,86.0,0.6,2.5,0.1265,0.1188811188811188,0.6,4.8,515,78,40,11,-242.0,-192.0,-413.0
Entire home/apt,4,1.0,2.0,2.0,within a few hours,f,1.0,1.0,48.88770658893922,2.3240016773343086,t,0,0,0,15,4,0,0,5.0,4.75,5.0,5.0,0.28,200.0,0.5,2.0,0.07,0.0,1.0,4.9375,506,75,40,18,2161.0,92.0,64.0
Entire home/apt,6,3.0,3.0,4.0,within an hour,,50.0,65.0,35.392,25.0426,t,0,0,0,272,10,2,0,5.0,4.9,4.9,4.9,0.13,245.0,0.6666666666666666,2.0,0.013,0.0,0.7692307692307693,4.925000000000001,400,63,74,12,3120.0,1984.0,-206.0
Entire home/apt,10,2.0,4.0,7.0,within an hour,t,196.0,342.0,35.453606450760034,24.17138250664755,t,2,5,6,250,1,0,0,4.0,5.0,5.0,4.0,0.07,280.0,0.7,2.5,0.07,0.008,0.5730994152046783,4.5,377,65,65,18,3071.0,90.0,90.0
Entire home/apt,4,1.0,2.0,2.0,a few days or more,f,1.0,1.0,48.851421235752895,2.31773752911088,t,21,51,78,256,2,2,0,5.0,5.0,5.0,5.0,0.25,200.0,0.5,2.0,0.125,0.08203125,1.0,5.0,440,78,11,18,1024.0,-104.0,-110.0
Entire home/apt,4,1.0,1.0,2.0,,f,4.0,4.0,35.33893960396755,25.13361239377899,t,26,56,83,358,0,0,0,,,,,,135.0,0.5,4.0,,0.0726256983240223,1.0,,467,63,25,18,-175.0,,
Entire home/apt,5,2.0,2.0,3.0,within an hour,f,51.0,89.0,51.58097,-0.12349,t,10,24,54,214,54,29,2,4.85,4.94,4.94,4.74,2.02,122.0,0.6,2.5,0.0374074074074074,0.0467289719626168,0.5730337078651685,4.8675,449,77,41,18,521.0,455.0,-338.0
Entire home/apt,4,1.0,2.0,3.0,within an hour,t,8.0,9.0,54.63201,-8.35757,t,26,56,86,266,63,14,0,4.83,4.65,4.86,4.7,0.67,100.0,0.75,2.0,0.0106349206349206,0.0977443609022556,0.8888888888888888,4.76,355,60,47,16,2808.0,2480.0,-291.0
Entire home/apt,8,3.0,4.0,5.0,within an hour,t,36.0,52.0,30.2375,-97.73289,t,7,25,40,280,4,4,1,5.0,4.25,4.75,5.0,1.06,304.0,0.625,2.0,0.265,0.025,0.6923076923076923,4.75,500,84,53,11,956.0,-322.0,-414.0
Private room,2,1.0,1.0,1.0,within a day,f,1.0,1.0,48.11984947705938,11.558761980950916,t,7,29,59,149,2,2,0,5.0,5.0,5.0,5.0,0.67,149.0,0.5,2.0,0.335,0.046979865771812,1.0,5.0,483,86,28,27,-188.0,-272.0,-282.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,2.0,3.0,34.00998605482171,-118.48204426467416,t,13,33,63,243,144,49,1,4.97,4.98,4.95,4.85,4.41,262.0,0.5,2.0,0.030625,0.0534979423868312,0.6666666666666666,4.9375,520,82,53,18,693.0,551.0,-425.0
Entire home/apt,6,2.5,3.0,3.0,within a few hours,f,1.0,1.0,33.88672,-118.41267,t,0,0,0,30,0,0,0,,,,,,470.0,0.5,2.0,,0.0,1.0,,248,48,21,11,2888.0,,
Entire home/apt,8,3.0,3.0,5.0,within an hour,f,2.0,3.0,35.31978385780277,25.30124689634841,t,7,32,62,308,5,5,0,4.8,5.0,4.2,4.6,0.99,198.0,0.625,2.6666666666666665,0.198,0.0227272727272727,0.6666666666666666,4.65,453,73,61,12,313.0,-212.0,-276.0
Entire home/apt,6,2.0,3.0,4.0,within an hour,f,549.0,1040.0,-38.54217,143.97233,t,0,13,39,149,32,2,0,4.63,4.38,4.81,4.5,0.43,400.0,0.6666666666666666,2.0,0.0134375,0.0,0.5278846153846154,4.58,179,36,23,11,2723.0,1844.0,-303.0
Entire home/apt,4,1.0,1.0,2.0,,f,5.0,5.0,40.1822545,18.0304945,t,29,59,89,364,0,0,0,,,,,,130.0,0.5,4.0,,0.0796703296703296,1.0,,408,66,36,12,2174.0,,
Private room,2,1.0,1.0,0.0,within an hour,f,5.0,6.0,51.55619,0.00219,t,8,29,59,331,242,35,1,4.64,4.55,4.67,4.66,3.06,51.0,0.0,2.0,0.0126446280991735,0.0241691842900302,0.8333333333333334,4.63,535,83,29,21,2274.0,2024.0,-329.0
Private room,2,1.0,2.0,1.0,,f,2.0,3.0,45.25979,-75.72354,t,30,60,90,365,138,0,0,4.87,4.97,4.84,4.87,1.23,92.0,0.5,1.0,0.0089130434782608,0.0821917808219178,0.6666666666666666,4.8875,435,78,31,20,2949.0,2916.0,580.0
Entire home/apt,9,2.5,3.0,9.0,within an hour,t,1.0,1.0,40.71634,17.4596,t,0,0,0,243,47,10,0,5.0,4.96,4.98,4.96,0.86,218.0,1.0,3.0,0.0182978723404255,0.0,1.0,4.9750000000000005,396,62,61,6,3089.0,1276.0,-270.0
Entire home/apt,4,1.5,3.0,3.0,within an hour,t,30.0,106.0,38.87963,-76.99338,t,29,58,87,359,0,0,0,,,,,,187.0,0.75,1.3333333333333333,,0.0807799442896936,0.2830188679245283,,127,22,30,11,5341.0,,
Private room,2,1.0,1.0,1.0,within an hour,t,4.0,4.0,41.81517,-71.44128,t,21,49,76,331,49,12,0,4.9,4.9,4.61,4.82,1.11,159.0,0.5,2.0,0.0226530612244897,0.0634441087613293,1.0,4.8075,494,81,57,22,1214.0,963.0,-292.0
Entire home/apt,4,2.0,2.0,2.0,within a few hours,t,1.0,1.0,48.86428,2.32946,t,7,37,67,300,16,16,2,4.88,4.94,5.0,4.81,2.71,475.0,0.5,2.0,0.169375,0.0233333333333333,1.0,4.9075,383,64,24,18,1801.0,-165.0,-334.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,2.0,3.0,53.89912,-9.94033,t,0,0,0,181,256,53,0,4.95,4.98,4.95,4.93,4.35,75.0,0.5,2.0,0.0169921875,0.0,0.6666666666666666,4.9525,335,53,45,14,3191.0,1419.0,-276.0
Entire home/apt,10,1.0,3.0,4.0,within an hour,f,1.0,4.0,41.94259,-87.6487,t,19,45,71,144,221,37,2,4.65,4.57,4.86,4.69,2.77,328.0,0.4,3.3333333333333335,0.0125339366515837,0.1319444444444444,0.25,4.692500000000001,406,63,35,18,2877.0,1957.0,-419.0
Entire home/apt,2,1.0,1.0,1.0,within a few hours,f,2.0,3.0,52.49797,-7.90489,t,19,46,65,65,72,7,0,4.92,4.96,4.9,4.89,1.1,110.0,0.5,2.0,0.0152777777777777,0.2923076923076923,0.6666666666666666,4.9174999999999995,505,80,20,18,1966.0,1625.0,-168.0
Entire home/apt,4,1.0,1.0,1.0,within an hour,t,8.0,8.0,37.56507,25.11266,t,0,0,0,115,21,1,0,4.9,5.0,4.86,4.62,0.21,399.0,0.25,4.0,0.01,0.0,1.0,4.845000000000001,413,77,44,12,2965.0,2716.0,-258.0
Entire home/apt,3,1.0,1.0,2.0,within an hour,f,4.0,4.0,38.114,13.35556,t,1,1,1,272,141,34,2,4.82,4.82,4.87,4.84,3.62,54.0,0.6666666666666666,3.0,0.0256737588652482,0.0036764705882352,1.0,4.8375,515,76,43,12,1171.0,803.0,-351.0
Entire home/apt,2,1.0,1.0,2.0,within a day,f,3.0,3.0,47.662553081253584,-122.35326949506998,t,10,40,70,345,0,0,0,,,,,,100.0,1.0,2.0,,0.0289855072463768,1.0,,155,27,38,11,3039.0,,
Entire home/apt,6,3.0,3.0,3.0,within a day,f,1.0,1.0,39.83028,4.21446,t,30,60,90,273,6,4,0,5.0,4.83,4.83,4.67,0.29,250.0,0.5,2.0,0.0483333333333333,0.1098901098901098,1.0,4.8325,0,0,60,12,513.0,247.0,-251.0
Entire home/apt,6,1.5,3.0,3.0,within an hour,f,23.0,37.0,-30.63979,153.01204,t,21,45,75,350,3,3,0,4.67,5.0,4.67,4.33,0.37,233.0,0.5,2.0,0.1233333333333333,0.06,0.6216216216216216,4.6675,46,8,21,11,783.0,-188.0,-292.0
Entire home/apt,3,1.0,1.0,2.0,within an hour,f,4.0,4.0,41.81734,3.06871,t,0,0,0,0,16,12,0,4.56,4.88,4.88,4.56,0.24,99.0,0.6666666666666666,3.0,0.015,,1.0,4.72,269,52,45,18,2014.0,1597.0,-273.0
Entire home/apt,3,1.0,0.0,4.0,a few days or more,f,1.0,2.0,51.04151,3.70874,t,30,60,90,365,18,0,0,4.61,4.83,4.76,4.35,0.17,100.0,1.3333333333333333,,0.0094444444444444,0.0821917808219178,0.5,4.6375,513,78,23,18,2934.0,2859.0,1510.0
Private room,2,1.0,1.0,1.0,within an hour,t,3.0,3.0,45.28854,-75.85939,t,24,54,84,264,25,13,1,4.92,4.88,4.76,4.84,1.41,40.0,0.5,2.0,0.0564,0.0909090909090909,1.0,4.85,87,14,56,20,235.0,95.0,-412.0
Private room,2,1.0,1.0,1.0,,f,11.0,11.0,36.04404313224222,14.31094870565278,t,29,59,89,269,0,0,0,,,,,,140.0,0.5,2.0,,0.1078066914498141,1.0,,307,46,32,13,-44.0,,
Entire home/apt,4,1.5,2.0,2.0,within a day,f,5.0,5.0,34.09685,-118.27881,t,0,17,47,322,2,2,0,5.0,4.5,4.0,5.0,0.42,108.0,0.5,2.0,0.21,0.0,1.0,4.625,492,89,50,18,3621.0,-284.0,-319.0
Private room,1,1.0,1.0,1.0,within a few hours,f,4.0,4.0,30.372488329818225,-97.78915679054133,t,2,28,29,29,2,1,1,5.0,5.0,5.0,5.0,0.13,30.0,1.0,1.0,0.065,0.0689655172413793,1.0,5.0,486,88,27,20,3837.0,26.0,-414.0
Entire home/apt,4,2.0,2.0,2.0,,f,31.0,35.0,45.76577,4.82784,,0,0,0,160,15,0,0,4.73,4.8,5.0,4.47,0.22,73.0,0.5,2.0,0.0146666666666666,0.0,0.8857142857142857,4.75,119,24,24,18,893.0,1644.0,1457.0
Entire home/apt,4,1.0,2.0,3.0,within an hour,t,16.0,18.0,37.75662,14.02072,t,0,0,21,234,4,4,0,4.5,4.75,4.75,4.5,0.66,113.0,0.75,2.0,0.165,0.0,0.8888888888888888,4.625,483,68,54,9,1693.0,-184.0,-293.0
Entire home/apt,3,1.0,1.0,1.0,a few days or more,f,1.0,1.0,46.21155264473146,6.128345894432415,,28,58,88,88,0,0,0,,,,,,90.0,0.3333333333333333,3.0,,0.3181818181818182,1.0,,70,11,6,18,1158.0,,
Entire home/apt,2,1.0,0.0,0.0,within a day,f,1.0,2.0,48.82713377126427,2.339432485312793,,28,58,88,88,0,0,0,,,,,,150.0,0.0,,,0.3181818181818182,0.5,,0,0,5,18,-22.0,,
Entire home/apt,2,1.0,0.0,1.0,,t,1.0,1.0,48.8853500821597,2.333419919013977,t,13,39,58,58,102,3,0,4.9,4.89,4.98,4.84,1.16,84.0,0.5,,0.0113725490196078,0.2241379310344827,1.0,4.9025,428,63,39,9,3355.0,2297.0,-158.0
Entire home/apt,2,1.0,0.0,1.0,within an hour,t,7.0,8.0,51.51421,-0.07062,t,28,58,88,223,1397,61,1,4.79,4.8,4.85,4.59,17.51,259.0,0.5,,0.0125340014316392,0.1255605381165919,0.875,4.7575,199,30,30,25,1930.0,2047.0,-315.0
Entire home/apt,4,1.0,1.0,1.0,within an hour,t,2.0,3.0,48.8387,2.28449,t,13,43,73,73,144,18,2,4.87,4.71,4.87,4.73,1.77,139.0,0.25,4.0,0.0122916666666666,0.1780821917808219,0.6666666666666666,4.795,477,82,25,18,2899.0,2102.0,-321.0
Entire home/apt,14,4.5,5.0,12.0,within an hour,t,1.0,1.0,36.09336,-115.14516,t,21,41,60,191,54,22,0,4.85,4.91,4.91,4.83,1.78,636.0,0.8571428571428571,2.8,0.0329629629629629,0.1099476439790576,1.0,4.875,217,37,77,11,489.0,470.0,-366.0
Entire home/apt,6,1.0,2.0,4.0,within a day,t,1.0,1.0,-38.63352188889976,143.88785802698365,t,6,27,55,233,16,16,1,5.0,4.94,5.0,4.75,2.46,450.0,0.6666666666666666,3.0,0.15375,0.0257510729613733,1.0,4.9225,479,79,51,11,905.0,-168.0,-348.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,11.0,11.0,37.78676,-122.39704,t,0,5,35,47,12,2,0,5.0,4.83,5.0,4.75,0.34,188.0,0.5,2.0,0.0283333333333333,0.0,1.0,4.895,501,75,53,18,2471.0,639.0,-274.0
Entire home/apt,4,2.0,2.0,3.0,within a few hours,f,18.0,31.0,51.5241597,-0.1764808,t,14,41,67,335,5,5,1,4.8,4.8,4.2,4.6,0.54,185.0,0.75,2.0,0.108,0.0417910447761194,0.5806451612903226,4.6,480,69,10,18,1421.0,-69.0,-334.0
Private room,2,1.0,1.0,1.0,within an hour,t,4.0,5.0,40.8115,-73.94256,t,0,0,24,293,48,1,0,4.85,4.71,4.74,4.74,0.5,67.0,0.5,2.0,0.0104166666666666,0.0,0.8,4.76,326,50,22,27,3751.0,2447.0,-224.0
Private room,2,1.0,1.0,1.0,within an hour,t,3.0,3.0,52.31822786326197,4.942896165081785,t,16,23,44,306,109,62,2,4.85,4.87,4.76,4.75,5.39,70.0,0.5,2.0,0.0494495412844036,0.0522875816993464,1.0,4.807499999999999,480,80,40,27,2074.0,179.0,-420.0
Entire home/apt,3,1.0,1.0,1.0,,f,4.0,4.0,35.5173896628974,23.920107443902605,t,0,0,0,169,1,0,0,5.0,5.0,5.0,5.0,0.06,300.0,0.3333333333333333,3.0,0.06,0.0,1.0,5.0,30,4,47,18,1502.0,120.0,120.0
Entire home/apt,15,2.0,4.0,7.0,within an hour,f,12.0,17.0,51.61122,-0.2196,t,12,14,14,234,38,10,0,4.58,4.42,4.68,4.39,0.59,200.0,0.4666666666666667,3.75,0.0155263157894736,0.0512820512820512,0.7058823529411765,4.5175,499,85,40,11,3711.0,1578.0,-297.0
Entire home/apt,6,1.0,2.0,4.0,within an hour,t,7.0,10.0,45.38413,-92.82876,t,26,56,83,154,82,40,2,4.99,4.93,4.94,4.78,3.6,130.0,0.6666666666666666,3.0,0.0439024390243902,0.1688311688311688,0.7,4.91,485,80,54,12,979.0,243.0,-426.0
Entire home/apt,2,1.0,1.0,2.0,within a day,f,1.0,1.0,48.87386090423888,2.300572476462033,t,9,34,34,34,116,82,5,4.51,4.72,4.94,4.33,7.18,73.0,1.0,2.0,0.0618965517241379,0.2647058823529412,1.0,4.625,143,26,25,18,615.0,142.0,-325.0
Entire home/apt,4,1.0,1.0,1.0,within a few hours,f,4.0,6.0,48.86546,2.37243,t,29,59,89,269,1,1,0,5.0,5.0,5.0,5.0,0.25,400.0,0.25,4.0,0.25,0.1078066914498141,0.6666666666666666,5.0,200,33,7,18,3989.0,-223.0,-223.0
Entire home/apt,6,1.0,2.0,3.0,within an hour,t,3.0,3.0,37.92906,12.32442,t,0,0,29,276,175,22,0,4.84,4.67,4.99,4.74,1.5,200.0,0.5,3.0,0.0085714285714285,0.0,1.0,4.8100000000000005,322,55,50,18,3625.0,3136.0,-309.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,f,4.0,5.0,52.35400034881592,4.929166142370134,t,6,18,24,237,11,11,2,4.91,4.82,4.91,4.82,1.09,171.0,0.5,4.0,0.0990909090909091,0.0253164556962025,0.8,4.865,246,44,44,25,140.0,-123.0,-400.0
Entire home/apt,2,1.0,0.0,1.0,within an hour,f,1.0,1.0,41.1453505542062,-8.61245384505626,t,0,1,27,268,0,0,0,,,,,,40.0,0.5,,,0.0,1.0,,499,76,21,18,-301.0,,
Entire home/apt,2,1.0,1.0,1.0,,f,25.0,26.0,41.14893,-8.6062,t,4,17,22,234,2,0,0,5.0,5.0,5.0,5.0,0.03,200.0,0.5,2.0,0.015,0.017094017094017,0.9615384615384616,5.0,500,81,41,18,2327.0,1745.0,1592.0
Private room,2,1.0,1.0,0.0,within a few hours,f,1.0,1.0,51.53048237625467,-0.0433898279178694,t,12,42,72,252,5,5,1,4.6,4.8,5.0,4.6,0.64,67.0,0.0,2.0,0.128,0.0476190476190476,1.0,4.75,505,79,48,27,4397.0,-112.0,-336.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,,73.0,87.0,41.16723349999999,16.7438881,t,14,43,43,43,7,7,0,4.86,4.43,4.86,4.71,0.7,57.0,0.5,4.0,0.0999999999999999,0.3255813953488372,0.8390804597701149,4.715,193,35,27,18,1616.0,-69.0,-311.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,t,1.0,1.0,51.4997814,-0.0875348,t,5,35,54,284,75,57,2,4.81,4.8,4.71,4.57,5.04,158.0,0.5,4.0,0.0672,0.0176056338028169,1.0,4.7225,520,84,34,18,3486.0,100.0,-342.0
Entire home/apt,5,1.0,2.0,2.0,within an hour,t,2.0,2.0,35.51287,24.02241,t,28,49,79,321,74,24,0,4.95,4.99,4.89,4.92,0.95,46.0,0.4,2.5,0.0128378378378378,0.087227414330218,1.0,4.9375,510,99,43,18,1995.0,1979.0,-312.0
Entire home/apt,2,1.0,1.0,1.0,within a few hours,f,1.0,1.0,48.842723,2.2655661,t,28,53,53,53,3,3,1,3.0,4.0,3.67,3.33,1.13,98.0,0.5,2.0,0.3766666666666666,0.5283018867924528,1.0,3.5,215,36,21,18,-162.0,-263.0,-326.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,10.0,11.0,51.53631904881699,-0.0879219030013416,t,7,37,56,84,26,20,1,4.81,4.73,4.73,4.31,1.6,106.0,0.5,2.0,0.0615384615384615,0.0833333333333333,0.9090909090909092,4.645,77,14,26,18,1865.0,141.0,-335.0
Private room,2,1.0,1.0,1.0,,t,1.0,1.0,-31.89255,115.77536,t,0,0,9,10,15,3,0,5.0,5.0,5.0,5.0,0.18,115.0,0.5,2.0,0.012,0.0,1.0,5.0,447,77,39,20,2140.0,2103.0,-102.0
Entire home/apt,6,2.0,2.0,2.0,within an hour,t,6.0,6.0,-23.01639,-43.5435,t,30,57,87,362,0,0,0,,,,,,857.0,0.3333333333333333,3.0,,0.0828729281767955,1.0,,51,9,10,11,124.0,,
Entire home/apt,3,1.0,1.0,2.0,within an hour,f,1.0,1.0,45.70441,9.67879,t,1,30,60,240,35,31,0,4.74,4.86,4.74,4.69,2.54,98.0,0.6666666666666666,3.0,0.0725714285714285,0.0041666666666666,1.0,4.7575,475,80,49,18,57.0,47.0,-314.0
Private room,1,1.0,1.0,1.0,a few days or more,f,1.0,1.0,40.4716469,-3.5811192,t,30,53,83,173,0,0,0,,,,,,36.0,1.0,1.0,,0.1734104046242774,1.0,,229,40,21,20,175.0,,
Entire home/apt,4,2.0,2.0,3.0,within an hour,f,43.0,43.0,41.3912,2.17104,t,6,14,26,165,13,4,0,4.69,4.85,4.92,4.62,0.27,281.0,0.75,2.0,0.0207692307692307,0.0363636363636363,1.0,4.77,202,33,43,25,3934.0,1009.0,-231.0
Entire home/apt,4,1.0,1.0,2.0,within an hour,t,3.0,3.0,45.50007249999999,9.1404308,t,16,29,42,124,83,73,2,4.88,4.87,4.6,4.86,4.6,63.0,0.5,4.0,0.0554216867469879,0.1290322580645161,1.0,4.8025,493,82,54,18,1613.0,103.0,-418.0
Entire home/apt,4,1.0,2.0,3.0,,f,3.0,3.0,36.9712,15.22133,t,0,0,0,202,16,4,0,5.0,4.94,4.63,5.0,0.3,50.0,0.75,2.0,0.01875,0.0,1.0,4.8925,483,88,42,18,2029.0,1236.0,-271.0
Entire home/apt,4,1.0,2.0,2.0,within an hour,,11.0,31.0,45.56713,-73.64396,t,16,40,60,62,70,38,1,4.84,4.9,4.57,4.73,3.21,66.0,0.5,2.0,0.0458571428571428,0.2580645161290322,0.3548387096774194,4.76,282,46,37,18,306.0,223.0,-413.0
Entire home/apt,10,3.5,5.0,8.0,within an hour,f,76.0,79.0,39.62203,3.29205,t,0,6,19,105,1,1,1,5.0,4.0,5.0,5.0,1.0,159.0,0.8,2.0,1.0,0.0,0.9620253164556962,4.75,446,76,30,14,2506.0,-428.0,-428.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,t,1.0,1.0,-33.88263538786774,151.23242524345702,t,10,10,10,127,57,21,2,4.95,4.96,5.0,4.88,2.64,313.0,0.5,2.0,0.0463157894736842,0.0787401574803149,1.0,4.9475,529,78,47,11,3416.0,219.0,-422.0
Entire home/apt,2,1.0,1.0,1.0,,f,1.0,1.0,37.96922250746373,23.70819334515342,t,0,0,0,112,19,19,0,4.11,4.11,4.16,4.11,2.18,49.0,0.5,2.0,0.1147368421052631,0.0,1.0,4.1225000000000005,105,18,25,18,-58.0,-99.0,-248.0
Private room,2,2.0,1.0,1.0,,f,1.0,1.0,52.49182995297095,13.383938010325387,,27,57,87,362,0,0,0,,,,,,54.0,0.5,2.0,,0.074585635359116,1.0,,0,0,11,27,3011.0,,
Entire home/apt,4,1.0,1.0,2.0,within a day,f,205.0,256.0,48.8731778,2.3206426,t,5,29,59,149,0,0,0,,,,,,142.0,0.5,4.0,,0.0335570469798657,0.80078125,,456,76,9,18,3315.0,,
Entire home/apt,3,1.0,1.0,2.0,within an hour,f,94.0,96.0,41.16001,-8.60832,t,25,55,85,360,59,23,4,4.53,4.37,4.42,4.44,1.8,42.0,0.6666666666666666,3.0,0.0305084745762711,0.0694444444444444,0.9791666666666666,4.44,373,59,26,18,636.0,553.0,-428.0
Private room,3,1.0,1.0,3.0,within an hour,f,6.0,6.0,34.95378,25.13605,t,30,60,90,90,1,1,0,5.0,5.0,5.0,5.0,0.5,32.0,1.0,3.0,0.5,0.3333333333333333,1.0,5.0,105,14,26,33,716.0,-304.0,-304.0
Private room,2,1.0,0.0,1.0,,f,4.0,4.0,36.09222,28.08533,t,0,0,0,234,1,0,0,5.0,5.0,5.0,5.0,0.07,95.0,0.5,,0.07,0.0,1.0,5.0,0,0,29,34,2100.0,93.0,93.0
Entire home/apt,9,2.0,3.0,5.0,within an hour,f,4.0,4.0,40.70418,-73.79819,t,0,1,31,306,44,4,0,4.7,4.64,4.61,4.68,1.55,310.0,0.5555555555555556,3.0,0.0352272727272727,0.0,1.0,4.6575,494,80,45,18,651.0,421.0,-262.0
Entire home/apt,4,1.0,2.0,2.0,within an hour,f,2.0,5.0,55.9566305,-3.1619348,t,23,41,61,64,0,0,0,,,,,,180.0,0.5,2.0,,0.359375,0.4,,505,71,42,18,175.0,,
Private room,3,1.0,1.0,1.0,within a few hours,f,4.0,4.0,51.56662027414149,-0.0214093923568725,t,9,39,69,159,0,0,0,,,,,,70.0,0.3333333333333333,3.0,,0.0566037735849056,1.0,,476,76,19,21,-234.0,,
Entire home/apt,6,1.0,3.0,0.0,within an hour,t,2.0,3.0,41.77512,-87.73215,t,1,1,28,233,2,2,0,5.0,5.0,5.0,4.0,0.28,109.0,0.0,2.0,0.14,0.0042918454935622,0.6666666666666666,4.75,469,80,17,11,439.0,-223.0,-305.0
Private room,4,1.0,1.0,2.0,within an hour,f,14.0,14.0,21.289950168902383,-157.83935088769684,t,16,19,43,304,15,15,0,4.53,4.4,4.8,4.33,1.32,100.0,0.5,4.0,0.088,0.0526315789473684,1.0,4.515000000000001,506,90,38,13,325.0,-99.0,-386.0
Entire home/apt,3,1.0,1.0,2.0,within an hour,t,121.0,137.0,35.371166,24.472664,t,0,0,0,69,26,6,0,4.65,4.58,4.96,4.77,0.62,74.0,0.6666666666666666,3.0,0.0238461538461538,0.0,0.8832116788321168,4.74,295,48,48,12,1792.0,888.0,-217.0
Entire home/apt,2,1.0,1.0,1.0,within an hour,f,1.0,1.0,48.871025535450606,2.326140843564247,t,19,49,79,259,4,4,0,5.0,5.0,5.0,5.0,1.46,175.0,0.5,2.0,0.365,0.0733590733590733,1.0,5.0,373,62,4,18,-183.0,-261.0,-283.0
Entire home/apt,2,1.5,1.0,2.0,,f,1.0,1.0,37.15999792595266,26.85590929984625,t,0,0,0,261,9,6,0,5.0,4.67,5.0,4.78,0.32,51.0,1.0,2.0,0.0355555555555555,0.0,1.0,4.8625,203,32,43,12,2872.0,494.0,-247.0
Entire home/apt,2,1.0,1.0,1.0,within a few hours,t,5.0,6.0,-33.82867,18.49283,t,0,0,0,257,24,5,1,4.75,4.96,4.92,4.71,0.39,603.0,0.5,2.0,0.01625,0.0,0.8333333333333334,4.835,557,92,42,18,3005.0,1473.0,-354.0
Private room,2,2.0,1.0,1.0,a few days or more,f,4.0,10.0,48.834404257417305,2.386486418545246,t,4,34,64,244,1,1,0,5.0,5.0,5.0,5.0,0.21,120.0,0.5,2.0,0.21,0.0163934426229508,0.4,5.0,501,91,6,27,4097.0,-196.0,-196.0
Entire home/apt,8,2.0,3.0,3.0,within a day,f,34.0,42.0,34.16779,-118.41811,t,30,60,90,365,1,0,0,5.0,4.0,5.0,4.0,0.02,448.0,0.375,2.6666666666666665,0.02,0.0821917808219178,0.8095238095238095,4.5,0,0,22,11,1727.0,799.0,799.0
